Station2,Sample Type,Parameter,Qualifier,ResultAvg,Units
J01-9131-1 (J01P28),Total,Dichlorvos,<,3,ng/L
J01-9007-1 (J02P05),Total,Dichlorvos,<,3,ng/L
J06-9079-1 (J06P03),Total,Dichlorvos,<,3,ng/L
J06-10011-1 (J06P01),Total,Dichlorvos,<,3,ng/L
J01-9082-2,Total,Dichlorvos,<,3,ng/L
L01-726-5,Total,Dichlorvos,<,3,ng/L
L01-728-5 (L01-DP),Total,Dichlorvos,<,3,ng/L
K01-12159-2,Total,Dichlorvos,<,3,ng/L
K01-12159-3,Total,Dichlorvos,<,3,ng/L
I01-11010-1,Total,Dichlorvos,<,3,ng/L
I00-11437-1,Total,Dichlorvos,<,3,ng/L
L02-246-1 (L11P01),Total,Dichlorvos,<,3,ng/L
L02-641-1,Total,Dichlorvos,<,3,ng/L
L02-641-2,Total,Dichlorvos,<,3,ng/L
L01-731-1 (L08TBN2),Total,Dichlorvos,<,3,ng/L
L02-166-3 (L02P26),Total,Dichlorvos,<,3,ng/L
L05-503-1,Total,Dichlorvos,<,3,ng/L
L01-724-4 (L01P03),Total,Dichlorvos,<,3,ng/L
L01-724-1 (L01S01),Total,Dichlorvos,<,3,ng/L
M01-042-1 (M01S01),Total,Dichlorvos,<,3,ng/L
M02-032-1,Total,Dichlorvos,<,3,ng/L
SC1-2,Total,Dichlorvos,<,3,ng/L
M02-085-1 (M02P06),Total,Dichlorvos,<,3,ng/L
M02-085-2,Total,Dichlorvos,<,3,ng/L
K01-12126-1 (K01S01),Total,Dichlorvos,<,3,ng/L
L04-672-1,Total,Dieldrin,<,1,ng/L
L04-266-5,Total,Dieldrin,<,1,ng/L
J01-10004-1 (J01P01),Total,Dieldrin,<,1,ng/L
L03-662-3 (L03P16),Total,Dieldrin,<,1,ng/L
L03-214-2 (L03P18),Total,Dieldrin,<,1,ng/L
L03-316-3 (L03P12),Total,Dieldrin,<,1,ng/L
L01-404-1,Total,Dieldrin,<,1,ng/L
L01-340-1,Total,Dieldrin,<,1,ng/L
L05-489-3,Total,Dieldrin,<,1,ng/L
L05-049-1,Total,Dieldrin,<,1,ng/L
L02-374-1 (L02P50),Total,Dieldrin,<,1,ng/L
L03-418-8,Total,Dieldrin,<,1,ng/L
K01-12177-1 (K01P07),Total,Dieldrin,<,1,ng/L
J03-9221-1 (J03P02),Total,Dieldrin,<,1,ng/L
J01-9224-1 (J01P24),Total,Dieldrin,<,1,ng/L
J01-9224-2 (J01P25),Total,Dieldrin,<,1,ng/L
J01-9992-1 (J01P27),Total,Dieldrin,<,1,ng/L
J01-9131-1 (J01P28),Total,Dieldrin,<,1,ng/L
J01-9007-1 (J02P05),Total,Dieldrin,<,1,ng/L
J06-9079-1 (J06P03),Total,Dieldrin,<,1,ng/L
J06-10011-1 (J06P01),Total,Dieldrin,<,1,ng/L
J01-9082-2,Total,Dieldrin,<,1,ng/L
L01-726-5,Total,Dieldrin,<,1,ng/L
L01-728-5 (L01-DP),Total,Dieldrin,<,1,ng/L
K01-12159-2,Total,Dieldrin,<,1,ng/L
K01-12159-3,Total,Dieldrin,<,1,ng/L
I01-11010-1,Total,Dieldrin,<,1,ng/L
I00-11437-1,Total,Dieldrin,<,1,ng/L
L02-246-1 (L11P01),Total,Dieldrin,<,1,ng/L
L02-641-1,Total,Dieldrin,<,1,ng/L
L02-641-2,Total,Dieldrin,<,1,ng/L
L01-731-1 (L08TBN2),Total,Dieldrin,<,1,ng/L
L02-166-3 (L02P26),Total,Dieldrin,<,1,ng/L
L05-503-1,Total,Dieldrin,<,1,ng/L
L01-724-4 (L01P03),Total,Dieldrin,<,1,ng/L
L01-724-1 (L01S01),Total,Dieldrin,<,1,ng/L
M01-042-1 (M01S01),Total,Dieldrin,<,1,ng/L
M02-032-1,Total,Dieldrin,<,1,ng/L
SC1-2,Total,Dieldrin,<,1,ng/L
M02-085-1 (M02P06),Total,Dieldrin,<,1,ng/L
M02-085-2,Total,Dieldrin,NA,2.23,ng/L
K01-12126-1 (K01S01),Total,Dieldrin,<,1,ng/L
M02-085-2,Total,Dieldrin,<,2.23,ng/L
L04-672-1,Total,Dimethoate,NA,27.5,ng/L
L04-266-5,Total,Dimethoate,<,5,ng/L
J01-10004-1 (J01P01),Total,Dimethoate,NA,24.45,ng/L
L03-662-3 (L03P16),Total,Dimethoate,<,5,ng/L
L03-214-2 (L03P18),Total,Dimethoate,<,5,ng/L
L03-316-3 (L03P12),Total,Dimethoate,<,5,ng/L
L01-404-1,Total,Dimethoate,<,5,ng/L
L01-340-1,Total,Dimethoate,<,5,ng/L
L05-489-3,Total,Dimethoate,<,5,ng/L
L05-049-1,Total,Dimethoate,<,5,ng/L
L02-374-1 (L02P50),Total,Dimethoate,<,5,ng/L
L03-418-8,Total,Dimethoate,<,5,ng/L
K01-12177-1 (K01P07),Total,Dimethoate,<,5,ng/L
J03-9221-1 (J03P02),Total,Dimethoate,<,5,ng/L
J01-9224-1 (J01P24),Total,Dimethoate,<,5,ng/L
J01-9224-2 (J01P25),Total,Dimethoate,<,5,ng/L
J01-9992-1 (J01P27),Total,Dimethoate,<,5,ng/L
J01-9131-1 (J01P28),Total,Dimethoate,<,5,ng/L
J01-9007-1 (J02P05),Total,Dimethoate,<,5,ng/L
J06-9079-1 (J06P03),Total,Dimethoate,<,5,ng/L
J06-10011-1 (J06P01),Total,Dimethoate,<,5,ng/L
J01-9082-2,Total,Dimethoate,<,5,ng/L
L01-726-5,Total,Dimethoate,<,5,ng/L
L01-728-5 (L01-DP),Total,Dimethoate,<,5,ng/L
K01-12159-2,Total,Dimethoate,<,5,ng/L
K01-12159-3,Total,Dimethoate,<,5,ng/L
I01-11010-1,Total,Dimethoate,<,5,ng/L
I00-11437-1,Total,Dimethoate,<,5,ng/L
L02-246-1 (L11P01),Total,Dimethoate,<,5,ng/L
L02-641-1,Total,Dimethoate,<,5,ng/L
L02-641-2,Total,Dimethoate,<,5,ng/L
L01-731-1 (L08TBN2),Total,Dimethoate,<,5,ng/L
L02-166-3 (L02P26),Total,Dimethoate,<,5,ng/L
L05-503-1,Total,Dimethoate,<,5,ng/L
L01-724-4 (L01P03),Total,Dimethoate,<,5,ng/L
L01-724-1 (L01S01),Total,Dimethoate,<,5,ng/L
M01-042-1 (M01S01),Total,Dimethoate,<,5,ng/L
M02-032-1,Total,Dimethoate,<,5,ng/L
SC1-2,Total,Dimethoate,<,5,ng/L
M02-085-1 (M02P06),Total,Dimethoate,<,5,ng/L
M02-085-2,Total,Dimethoate,<,5,ng/L
K01-12126-1 (K01S01),Total,Dimethoate,<,5,ng/L
J01-10004-1 (J01P01),Total,Dimethoate,<,24.45,ng/L
L04-672-1,Total,Dimethoate,<,27.5,ng/L
L04-672-1,Total,Disulfoton,<,1,ng/L
L04-266-5,Total,Disulfoton,<,1,ng/L
J01-10004-1 (J01P01),Total,Disulfoton,<,1,ng/L
L03-662-3 (L03P16),Total,Disulfoton,<,1,ng/L
L03-214-2 (L03P18),Total,Disulfoton,<,1,ng/L
L03-316-3 (L03P12),Total,Disulfoton,<,1,ng/L
L01-404-1,Total,Disulfoton,<,1,ng/L
L01-340-1,Total,Disulfoton,<,1,ng/L
L05-489-3,Total,Disulfoton,<,1,ng/L
L05-049-1,Total,Disulfoton,<,1,ng/L
L02-374-1 (L02P50),Total,Disulfoton,<,1,ng/L
L03-418-8,Total,Disulfoton,<,1,ng/L
K01-12177-1 (K01P07),Total,Disulfoton,<,1,ng/L
J03-9221-1 (J03P02),Total,Disulfoton,<,1,ng/L
J01-9224-1 (J01P24),Total,Disulfoton,<,1,ng/L
J01-9224-2 (J01P25),Total,Disulfoton,<,1,ng/L
J01-9992-1 (J01P27),Total,Disulfoton,<,1,ng/L
J01-9131-1 (J01P28),Total,Disulfoton,<,1,ng/L
J01-9007-1 (J02P05),Total,Disulfoton,<,1,ng/L
J06-9079-1 (J06P03),Total,Disulfoton,<,1,ng/L
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L
J01-9082-2,Total,Disulfoton,<,1,ng/L
L01-726-5,Total,Disulfoton,<,1,ng/L
L01-728-5 (L01-DP),Total,Disulfoton,<,1,ng/L
K01-12159-2,Total,Disulfoton,<,1,ng/L
K01-12159-3,Total,Disulfoton,<,1,ng/L
I01-11010-1,Total,Disulfoton,<,1,ng/L
I00-11437-1,Total,Disulfoton,<,1,ng/L
L02-246-1 (L11P01),Total,Disulfoton,<,1,ng/L
L02-641-1,Total,Disulfoton,<,1,ng/L
L02-641-2,Total,Disulfoton,<,1,ng/L
L01-731-1 (L08TBN2),Total,Disulfoton,<,1,ng/L
L02-166-3 (L02P26),Total,Disulfoton,<,1,ng/L
L05-503-1,Total,Disulfoton,<,1,ng/L
L01-724-4 (L01P03),Total,Disulfoton,<,1,ng/L
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L
M01-042-1 (M01S01),Total,Disulfoton,<,1,ng/L
M02-032-1,Total,Disulfoton,<,1,ng/L
SC1-2,Total,Disulfoton,<,1,ng/L
M02-085-1 (M02P06),Total,Disulfoton,<,1,ng/L
M02-085-2,Total,Disulfoton,<,1,ng/L
K01-12126-1 (K01S01),Total,Disulfoton,<,1,ng/L
L04-672-1,Total,DOC,NA,6.3500000000000005,ng/L
L04-266-5,Total,DOC,NA,5.3,ng/L
J01-10004-1 (J01P01),Total,DOC,NA,8.15,ng/L
L03-662-3 (L03P16),Total,DOC,NA,13,ng/L
L03-214-2 (L03P18),Total,DOC,NA,10.65,ng/L
L03-316-3 (L03P12),Total,DOC,NA,6.949999999999999,ng/L
L01-404-1,Total,DOC,NA,7.65,ng/L
L01-340-1,Total,DOC,NA,5.75,ng/L
L05-489-3,Total,DOC,NA,10.5,ng/L
L05-049-1,Total,DOC,NA,10.5,ng/L
L02-374-1 (L02P50),Total,DOC,NA,7.5,ng/L
L03-418-8,Total,DOC,NA,5,ng/L
K01-12177-1 (K01P07),Total,DOC,NA,5.2,ng/L
J03-9221-1 (J03P02),Total,DOC,NA,7,ng/L
J01-9224-1 (J01P24),Total,DOC,NA,3.1500000000000004,ng/L
J01-9224-2 (J01P25),Total,DOC,NA,1.8,ng/L
J01-9992-1 (J01P27),Total,DOC,NA,5.75,ng/L
J01-9131-1 (J01P28),Total,DOC,NA,9.3,ng/L
J01-9007-1 (J02P05),Total,DOC,NA,6.75,ng/L
J06-9079-1 (J06P03),Total,DOC,NA,5.25,ng/L
J06-10011-1 (J06P01),Total,DOC,NA,3.05,ng/L
J01-9082-2,Total,DOC,NA,3.4,ng/L
L01-726-5,Total,DOC,NA,4.2,ng/L
L01-728-5 (L01-DP),Total,DOC,NA,7.8500000000000005,ng/L
K01-12159-2,Total,DOC,NA,8.95,ng/L
K01-12159-3,Total,DOC,NA,8.25,ng/L
I01-11010-1,Total,DOC,NA,4.25,ng/L
I00-11437-1,Total,DOC,NA,5.6,ng/L
L02-246-1 (L11P01),Total,DOC,NA,5.9,ng/L
L02-641-1,Total,DOC,NA,8.05,ng/L
L02-641-2,Total,DOC,NA,7,ng/L
L01-731-1 (L08TBN2),Total,DOC,NA,8.3,ng/L
L02-166-3 (L02P26),Total,DOC,NA,7,ng/L
L05-503-1,Total,DOC,NA,6.65,ng/L
L01-724-4 (L01P03),Total,DOC,NA,4.25,ng/L
L01-724-1 (L01S01),Total,DOC,NA,7.65,ng/L
M01-042-1 (M01S01),Total,DOC,NA,11.5,ng/L
M02-032-1,Total,DOC,NA,11,ng/L
SC1-2,Total,DOC,NA,11,ng/L
M02-085-1 (M02P06),Total,DOC,NA,17,ng/L
M02-085-2,Total,DOC,NA,9.85,ng/L
K01-12126-1 (K01S01),Total,DOC,NA,10.95,ng/L
L04-672-1,Total,E. coli,NA,340,CFU/100 mL
L04-266-5,Total,E. coli,NA,335,CFU/100 mL
J01-10004-1 (J01P01),Total,E. coli,NA,355,CFU/100 mL
L03-662-3 (L03P16),Total,E. coli,NA,4350,CFU/100 mL
L03-214-2 (L03P18),Total,E. coli,NA,3000,CFU/100 mL
L03-316-3 (L03P12),Total,E. coli,NA,52845,CFU/100 mL
L01-404-1,Total,E. coli,NA,300,CFU/100 mL
L01-340-1,Total,E. coli,NA,355,CFU/100 mL
L05-489-3,Total,E. coli,>=,40,CFU/100 mL
L05-049-1,Total,E. coli,NA,1025,CFU/100 mL
L02-374-1 (L02P50),Total,E. coli,NA,275,CFU/100 mL
L03-418-8,Total,E. coli,>=,150,CFU/100 mL
K01-12177-1 (K01P07),Total,E. coli,>=,35,CFU/100 mL
J03-9221-1 (J03P02),Total,E. coli,NA,440,CFU/100 mL
J01-9224-1 (J01P24),Total,E. coli,>=,290,CFU/100 mL
J01-9224-2 (J01P25),Total,E. coli,>=,102.5,CFU/100 mL
J01-9992-1 (J01P27),Total,E. coli,NA,12050,CFU/100 mL
J01-9131-1 (J01P28),Total,E. coli,NA,12000,CFU/100 mL
J01-9007-1 (J02P05),Total,E. coli,NA,2400,CFU/100 mL
J06-9079-1 (J06P03),Total,E. coli,NA,180,CFU/100 mL
J06-10011-1 (J06P01),Total,E. coli,NA,5280,CFU/100 mL
J01-9082-2,Total,E. coli,>=,140,CFU/100 mL
L01-726-5,Total,E. coli,>=,300,CFU/100 mL
L01-728-5 (L01-DP),Total,E. coli,NA,4100,CFU/100 mL
K01-12159-2,Total,E. coli,NA,4300,CFU/100 mL
K01-12159-3,Total,E. coli,NA,370,CFU/100 mL
I01-11010-1,Total,E. coli,>=,35,CFU/100 mL
I00-11437-1,Total,E. coli,>=,230,CFU/100 mL
L02-246-1 (L11P01),Total,E. coli,>=,1120,CFU/100 mL
L02-641-1,Total,E. coli,NA,2050,CFU/100 mL
L02-641-2,Total,E. coli,>=,4650,CFU/100 mL
L01-731-1 (L08TBN2),Total,E. coli,NA,610,CFU/100 mL
L02-166-3 (L02P26),Total,E. coli,NA,6050,CFU/100 mL
L05-503-1,Total,E. coli,NA,2530,CFU/100 mL
L01-724-4 (L01P03),Total,E. coli,NA,1825,CFU/100 mL
L01-724-1 (L01S01),Total,E. coli,<,32.5,CFU/100 mL
M01-042-1 (M01S01),Total,E. coli,NA,36050,CFU/100 mL
M02-032-1,Total,E. coli,NA,255,CFU/100 mL
SC1-2,Total,E. coli,NA,485,CFU/100 mL
M02-085-1 (M02P06),Total,E. coli,NA,620,CFU/100 mL
M02-085-2,Total,E. coli,>=,2550,CFU/100 mL
K01-12126-1 (K01S01),Total,E. coli,<,902.5,CFU/100 mL
J01-10004-1 (J01P01),Total,E. coli,>=,355,CFU/100 mL
L04-266-5,Total,E. coli,>=,335,CFU/100 mL
L03-662-3 (L03P16),Total,E. coli,>=,4350,CFU/100 mL
L03-316-3 (L03P12),Total,E. coli,>=,52845,CFU/100 mL
J01-9224-1 (J01P24),Total,E. coli,NA,290,CFU/100 mL
J01-9224-2 (J01P25),Total,E. coli,<,102.5,CFU/100 mL
L01-404-1,Total,E. coli,>=,300,CFU/100 mL
L05-049-1,Total,E. coli,>=,1025,CFU/100 mL
J06-9079-1 (J06P03),Total,E. coli,>=,180,CFU/100 mL
J06-10011-1 (J06P01),Total,E. coli,>=,5280,CFU/100 mL
J01-9992-1 (J01P27),Total,E. coli,>=,12050,CFU/100 mL
L01-726-5,Total,E. coli,NA,300,CFU/100 mL
K01-12159-2,Total,E. coli,>=,4300,CFU/100 mL
I00-11437-1,Total,E. coli,NA,230,CFU/100 mL
L02-641-1,Total,E. coli,>=,2050,CFU/100 mL
L02-641-2,Total,E. coli,NA,4650,CFU/100 mL
L01-731-1 (L08TBN2),Total,E. coli,>=,610,CFU/100 mL
L01-724-1 (L01S01),Total,E. coli,>=,32.5,CFU/100 mL
K01-12126-1 (K01S01),Total,E. coli,>=,902.5,CFU/100 mL
L04-672-1,Total,Endosulfan I,<,2.5,ng/L
L04-266-5,Total,Endosulfan I,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Endosulfan I,<,2.5,ng/L
L03-662-3 (L03P16),Total,Endosulfan I,<,2.5,ng/L
L03-214-2 (L03P18),Total,Endosulfan I,<,2.5,ng/L
L03-316-3 (L03P12),Total,Endosulfan I,<,2.5,ng/L
L01-404-1,Total,Endosulfan I,<,2.5,ng/L
L01-340-1,Total,Endosulfan I,<,2.5,ng/L
L05-489-3,Total,Endosulfan I,<,2.5,ng/L
L05-049-1,Total,Endosulfan I,<,2.5,ng/L
L02-374-1 (L02P50),Total,Endosulfan I,<,2.5,ng/L
L03-418-8,Total,Endosulfan I,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Endosulfan I,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Endosulfan I,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Endosulfan I,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Endosulfan I,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Endosulfan I,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Endosulfan I,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Endosulfan I,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Endosulfan I,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Endosulfan I,<,2.5,ng/L
J01-9082-2,Total,Endosulfan I,<,2.5,ng/L
L01-726-5,Total,Endosulfan I,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Endosulfan I,<,2.5,ng/L
K01-12159-2,Total,Endosulfan I,<,2.5,ng/L
K01-12159-3,Total,Endosulfan I,<,2.5,ng/L
I01-11010-1,Total,Endosulfan I,<,2.5,ng/L
I00-11437-1,Total,Endosulfan I,<,2.5,ng/L
L02-246-1 (L11P01),Total,Endosulfan I,<,2.5,ng/L
L02-641-1,Total,Endosulfan I,<,2.5,ng/L
L02-641-2,Total,Endosulfan I,<,2.5,ng/L
L01-731-1 (L08TBN2),Total,Endosulfan I,<,2.5,ng/L
L02-166-3 (L02P26),Total,Endosulfan I,<,2.5,ng/L
L05-503-1,Total,Endosulfan I,<,2.5,ng/L
L01-724-4 (L01P03),Total,Endosulfan I,<,2.5,ng/L
L01-724-1 (L01S01),Total,Endosulfan I,<,2.5,ng/L
M01-042-1 (M01S01),Total,Endosulfan I,<,2.5,ng/L
M02-032-1,Total,Endosulfan I,<,2.5,ng/L
SC1-2,Total,Endosulfan I,<,2.5,ng/L
M02-085-1 (M02P06),Total,Endosulfan I,<,2.5,ng/L
M02-085-2,Total,Endosulfan I,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Endosulfan I,<,2.5,ng/L
L04-672-1,Total,Endosulfan II,<,2.5,ng/L
L04-266-5,Total,Endosulfan II,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Endosulfan II,<,2.5,ng/L
L03-662-3 (L03P16),Total,Endosulfan II,<,2.5,ng/L
L03-214-2 (L03P18),Total,Endosulfan II,<,2.5,ng/L
L03-316-3 (L03P12),Total,Endosulfan II,<,2.5,ng/L
L01-404-1,Total,Endosulfan II,<,2.5,ng/L
L01-340-1,Total,Endosulfan II,<,2.5,ng/L
L05-489-3,Total,Endosulfan II,<,2.5,ng/L
L05-049-1,Total,Endosulfan II,<,2.5,ng/L
L02-374-1 (L02P50),Total,Endosulfan II,<,2.5,ng/L
L03-418-8,Total,Endosulfan II,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Endosulfan II,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Endosulfan II,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Endosulfan II,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Endosulfan II,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Endosulfan II,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Endosulfan II,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Endosulfan II,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Endosulfan II,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Endosulfan II,<,2.5,ng/L
J01-9082-2,Total,Endosulfan II,<,2.5,ng/L
L01-726-5,Total,Endosulfan II,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Endosulfan II,<,2.5,ng/L
K01-12159-2,Total,Endosulfan II,<,2.5,ng/L
K01-12159-3,Total,Endosulfan II,<,2.5,ng/L
I01-11010-1,Total,Endosulfan II,<,2.5,ng/L
I00-11437-1,Total,Endosulfan II,<,2.5,ng/L
L02-246-1 (L11P01),Total,Endosulfan II,<,2.5,ng/L
L02-641-1,Total,Endosulfan II,<,2.5,ng/L
L02-641-2,Total,Endosulfan II,<,2.5,ng/L
L01-731-1 (L08TBN2),Total,Endosulfan II,<,2.5,ng/L
L02-166-3 (L02P26),Total,Endosulfan II,<,2.5,ng/L
L05-503-1,Total,Endosulfan II,<,2.5,ng/L
L01-724-4 (L01P03),Total,Endosulfan II,<,2.5,ng/L
L01-724-1 (L01S01),Total,Endosulfan II,<,2.5,ng/L
M01-042-1 (M01S01),Total,Endosulfan II,<,2.5,ng/L
M02-032-1,Total,Endosulfan II,<,2.5,ng/L
SC1-2,Total,Endosulfan II,<,2.5,ng/L
M02-085-1 (M02P06),Total,Endosulfan II,<,2.5,ng/L
M02-085-2,Total,Endosulfan II,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Endosulfan II,<,2.5,ng/L
L04-672-1,Total,Endosulfan sulfate,<,2.5,ng/L
L04-266-5,Total,Endosulfan sulfate,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Endosulfan sulfate,<,2.5,ng/L
L03-662-3 (L03P16),Total,Endosulfan sulfate,<,2.5,ng/L
L03-214-2 (L03P18),Total,Endosulfan sulfate,<,2.5,ng/L
L03-316-3 (L03P12),Total,Endosulfan sulfate,<,2.5,ng/L
L01-404-1,Total,Endosulfan sulfate,<,2.5,ng/L
L01-340-1,Total,Endosulfan sulfate,<,2.5,ng/L
L05-489-3,Total,Endosulfan sulfate,<,2.5,ng/L
L05-049-1,Total,Endosulfan sulfate,<,2.5,ng/L
L02-374-1 (L02P50),Total,Endosulfan sulfate,<,2.5,ng/L
L03-418-8,Total,Endosulfan sulfate,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Endosulfan sulfate,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Endosulfan sulfate,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Endosulfan sulfate,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Endosulfan sulfate,<,2.5,ng/L
J01-9082-2,Total,Endosulfan sulfate,<,2.5,ng/L
L01-726-5,Total,Endosulfan sulfate,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Endosulfan sulfate,<,2.5,ng/L
K01-12159-2,Total,Endosulfan sulfate,<,2.5,ng/L
K01-12159-3,Total,Endosulfan sulfate,<,2.5,ng/L
I01-11010-1,Total,Endosulfan sulfate,<,2.5,ng/L
I00-11437-1,Total,Endosulfan sulfate,<,2.5,ng/L
L02-246-1 (L11P01),Total,Endosulfan sulfate,<,2.5,ng/L
L02-641-1,Total,Endosulfan sulfate,<,2.5,ng/L
L02-641-2,Total,Endosulfan sulfate,<,2.5,ng/L
L01-731-1 (L08TBN2),Total,Endosulfan sulfate,<,2.5,ng/L
L02-166-3 (L02P26),Total,Endosulfan sulfate,<,2.5,ng/L
L05-503-1,Total,Endosulfan sulfate,<,2.5,ng/L
L01-724-4 (L01P03),Total,Endosulfan sulfate,<,2.5,ng/L
L01-724-1 (L01S01),Total,Endosulfan sulfate,<,2.5,ng/L
M01-042-1 (M01S01),Total,Endosulfan sulfate,<,2.5,ng/L
M02-032-1,Total,Endosulfan sulfate,<,2.5,ng/L
SC1-2,Total,Endosulfan sulfate,<,2.5,ng/L
M02-085-1 (M02P06),Total,Endosulfan sulfate,<,2.5,ng/L
M02-085-2,Total,Endosulfan sulfate,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Endosulfan sulfate,<,2.5,ng/L
L04-672-1,Total,Endrin,<,2.5,ng/L
L04-266-5,Total,Endrin,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Endrin,<,2.5,ng/L
L03-662-3 (L03P16),Total,Endrin,<,2.5,ng/L
L03-214-2 (L03P18),Total,Endrin,<,2.5,ng/L
L03-316-3 (L03P12),Total,Endrin,<,2.5,ng/L
L01-404-1,Total,Endrin,<,2.5,ng/L
L01-340-1,Total,Endrin,<,2.5,ng/L
L05-489-3,Total,Endrin,<,2.5,ng/L
L05-049-1,Total,Endrin,<,2.5,ng/L
L02-374-1 (L02P50),Total,Endrin,<,2.5,ng/L
L03-418-8,Total,Endrin,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Endrin,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Endrin,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Endrin,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Endrin,<,2.5,ng/L
J01-9992-1 (J01P27),Total,Endrin,<,2.5,ng/L
J01-9131-1 (J01P28),Total,Endrin,<,2.5,ng/L
J01-9007-1 (J02P05),Total,Endrin,<,2.5,ng/L
J06-9079-1 (J06P03),Total,Endrin,<,2.5,ng/L
J06-10011-1 (J06P01),Total,Endrin,<,2.5,ng/L
J01-9082-2,Total,Endrin,<,2.5,ng/L
L01-726-5,Total,Endrin,<,2.5,ng/L
L01-728-5 (L01-DP),Total,Endrin,<,2.5,ng/L
K01-12159-2,Total,Endrin,<,2.5,ng/L
K01-12159-3,Total,Endrin,<,2.5,ng/L
I01-11010-1,Total,Endrin,<,2.5,ng/L
I00-11437-1,Total,Endrin,<,2.5,ng/L
L02-246-1 (L11P01),Total,Endrin,<,2.5,ng/L
L02-641-1,Total,Endrin,<,2.5,ng/L
L02-641-2,Total,Endrin,<,2.5,ng/L
L01-731-1 (L08TBN2),Total,Endrin,<,2.5,ng/L
L02-166-3 (L02P26),Total,Endrin,<,2.5,ng/L
L05-503-1,Total,Endrin,<,2.5,ng/L
L01-724-4 (L01P03),Total,Endrin,<,2.5,ng/L
L01-724-1 (L01S01),Total,Endrin,<,2.5,ng/L
M01-042-1 (M01S01),Total,Endrin,<,2.5,ng/L
M02-032-1,Total,Endrin,<,2.5,ng/L
SC1-2,Total,Endrin,<,2.5,ng/L
M02-085-1 (M02P06),Total,Endrin,<,2.5,ng/L
M02-085-2,Total,Endrin,<,2.5,ng/L
K01-12126-1 (K01S01),Total,Endrin,<,2.5,ng/L
L04-672-1,Total,Endrin aldehyde,<,2.5,ng/L
L04-266-5,Total,Endrin aldehyde,<,2.5,ng/L
J01-10004-1 (J01P01),Total,Endrin aldehyde,<,2.5,ng/L
L03-662-3 (L03P16),Total,Endrin aldehyde,<,2.5,ng/L
L03-214-2 (L03P18),Total,Endrin aldehyde,<,2.5,ng/L
L03-316-3 (L03P12),Total,Endrin aldehyde,<,2.5,ng/L
L01-404-1,Total,Endrin aldehyde,<,2.5,ng/L
L01-340-1,Total,Endrin aldehyde,<,2.5,ng/L
L05-489-3,Total,Endrin aldehyde,<,2.5,ng/L
L05-049-1,Total,Endrin aldehyde,<,2.5,ng/L
L02-374-1 (L02P50),Total,Endrin aldehyde,<,2.5,ng/L
L03-418-8,Total,Endrin aldehyde,<,2.5,ng/L
K01-12177-1 (K01P07),Total,Endrin aldehyde,<,2.5,ng/L
J03-9221-1 (J03P02),Total,Endrin aldehyde,<,2.5,ng/L
J01-9224-1 (J01P24),Total,Endrin aldehyde,<,2.5,ng/L
J01-9224-2 (J01P25),Total,Endrin aldehyde,<,2.5,ng/L
