JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
RANCHO SANTA MARGARITA,33350804.219124522,Total,Methoxychlor,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Methyl parathion,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Mevinphos,5,ng/L,166754021.0956226,0.01041010481789918
RANCHO SANTA MARGARITA,33350804.219124522,Total,Mirex,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Naphthalene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Nickel,13.135714285714286,ug/L,438086635.4212143,27.348832514452287
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Nickel,13.135714285714286,ug/L,438086635.4212143,27.348832514452287
RANCHO SANTA MARGARITA,33350804.219124522,Total,Nitrate+Nitrite Nitrogen,1.4057142857142857,mg/L,46881701.930883616,2926.7266116607993
RANCHO SANTA MARGARITA,33350804.219124522,Total,Orthophosphate as P,0.24214285714285713,mg/L,8075659.021630866,504.14650475254615
RANCHO SANTA MARGARITA,33350804.219124522,Total,Phenanthrene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Phorate,5,ng/L,166754021.0956226,0.01041010481789918
RANCHO SANTA MARGARITA,33350804.219124522,Total,Phosphorus as PO4,1.0135714285714286,mg/L,33803422.27638407,2110.2769623712775
RANCHO SANTA MARGARITA,33350804.219124522,Total,Pyrene,20.784,ng/L,693163114.8902841,0.043272723707043326
RANCHO SANTA MARGARITA,33350804.219124522,Total,Selenium,6.414642857142857,ug/L,213933498.06417698,13.355420902449088
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Selenium,6.414642857142857,ug/L,213933498.06417698,13.355420902449088
RANCHO SANTA MARGARITA,33350804.219124522,Total,Silver,0.1,ug/L,3335080.421912452,0.2082020963579837
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Silver,0.1,ug/L,3335080.421912452,0.2082020963579837
RANCHO SANTA MARGARITA,33350804.219124522,Total,Specific Conductivity,1978.5714285714287,NA,65986948347.83923,NA
RANCHO SANTA MARGARITA,33350804.219124522,Total,Sulfate as SO4,443.57142857142856,mg/L,14793463871.483091,923525.0131307704
RANCHO SANTA MARGARITA,33350804.219124522,Total,Tetrachlorvinphos (Stirofos),2,ng/L,66701608.438249044,0.004164041927159673
RANCHO SANTA MARGARITA,33350804.219124522,Total,Thallium,0.1,ug/L,3335080.421912452,0.2082020963579837
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Thallium,0.1,ug/L,3335080.421912452,0.2082020963579837
RANCHO SANTA MARGARITA,33350804.219124522,Total,TOC,7.935714285714286,mg/L,264662453.48176676,16522.323503837135
RANCHO SANTA MARGARITA,33350804.219124522,Total,Tokuthion,3,ng/L,100052412.65737356,0.006246062890739508
RANCHO SANTA MARGARITA,33350804.219124522,Total,Total Coliform,47575,CFU/100 mL,1586664510724.849,NA
RANCHO SANTA MARGARITA,33350804.219124522,Total,Total Dissolved Solids (TDS),1257.142857142857,mg/L,41926725304.04225,2617397.78278608
RANCHO SANTA MARGARITA,33350804.219124522,Total,Total Kjeldahl Nitrogen,1.355,mg/L,45190339.71691373,2821.138405650679
RANCHO SANTA MARGARITA,33350804.219124522,Total,Total Suspended Solids,5.988888888888889,mg/L,199734260.82342353,12468.992215217022
RANCHO SANTA MARGARITA,33350804.219124522,Total,Toxaphene,12.5,ng/L,416885052.7390565,0.02602526204474796
RANCHO SANTA MARGARITA,33350804.219124522,Total,trans-Nonachlor,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Trichloronate,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Volatile Suspended Solids,4.011111111111111,mg/L,133773781.3678217,8351.217420581344
RANCHO SANTA MARGARITA,33350804.219124522,Total,Zinc,11.7,ug/L,390204409.3637569,24.359645273884087
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Zinc,11.7,ug/L,390204409.3637569,24.359645273884087
RANCHO SANTA MARGARITA,33350804.219124522,NA,NA,NA,NA,NA,NA
SAN CLEMENTE,23066632.703704353,Total,"2,4'-DDD",1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"2,4'-DDE",1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"2,4'-DDT",1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"4,4'-DDD",1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"4,4'-DDE",1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"4,4'-DDT",1.416,ng/L,32662351.908445362,0.0020390423255283725
SAN CLEMENTE,23066632.703704353,Total,Acenaphthene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Acenaphthylene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Aldrin,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,BHC-alpha,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,alpha Chlordane,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,"Ammonia, as Nitrogen",0.228,mg/L,5259192.256444593,328.3203744494838
SAN CLEMENTE,23066632.703704353,Total,Anthracene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,"Arsenic, Total",4.525,ug/L,104376512.98426221,6.516007431508396
SAN CLEMENTE,23066632.703704353,Dissolved,"Arsenic, Total",4.525,ug/L,104376512.98426221,6.516007431508396
SAN CLEMENTE,23066632.703704353,Total,Azinphos Methyl,5,ng/L,115333163.51852177,0.007200008211611487
SAN CLEMENTE,23066632.703704353,Total,Benz[a]anthracene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Benzo[a]pyrene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Benzo[b]fluoranthene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,"Benzo(g,h,i)perylene",2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Benzo(k)fluoranthene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,BHC-beta,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Biphenyl,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Bolstar (Sulprofos),2,ng/L,46133265.40740871,0.0028800032846445943
SAN CLEMENTE,23066632.703704353,Total,Cadmium,19.309375,ug/L,445402260.86309123,27.805531712217103
SAN CLEMENTE,23066632.703704353,Dissolved,Cadmium,19.309375,ug/L,445402260.86309123,27.805531712217103
SAN CLEMENTE,23066632.703704353,Total,Calcium,288.625,ug/L,6657606864.106669,415.6204740152731
SAN CLEMENTE,23066632.703704353,Total,Chloride,448.75,mg/L,10351151425.787329,646200.736992131
SAN CLEMENTE,23066632.703704353,Total,Chlorpyrifos,0.5,ng/L,11533316.351852177,7.200008211611486e-4
SAN CLEMENTE,23066632.703704353,Total,Chromium,0.841875,ug/L,19419221.407431103,1.2123013826300841
SAN CLEMENTE,23066632.703704353,Dissolved,Chromium,0.841875,ug/L,19419221.407431103,1.2123013826300841
SAN CLEMENTE,23066632.703704353,Total,Chrysene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Copper,4.075,ug/L,93996528.26759525,5.868006692463362
SAN CLEMENTE,23066632.703704353,Dissolved,Copper,4.075,ug/L,93996528.26759525,5.868006692463362
SAN CLEMENTE,23066632.703704353,Total,delta BHC,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Demeton,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Diazinon,0.5,ng/L,11533316.351852177,7.200008211611486e-4
SAN CLEMENTE,23066632.703704353,Total,"Dibenz(a,h)anthracene",2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Dibenzothiophene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Dichlorvos,3,ng/L,69199898.11111306,0.004320004926966892
SAN CLEMENTE,23066632.703704353,Total,Dieldrin,1.492,ng/L,34415415.9939269,0.0021484824503448675
SAN CLEMENTE,23066632.703704353,Total,Dimethoate,5,ng/L,115333163.51852177,0.007200008211611487
SAN CLEMENTE,23066632.703704353,Total,Disulfoton,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,DOC,12.3375,ng/L,284584580.9819525,0.017766020262151343
SAN CLEMENTE,23066632.703704353,Total,E. coli,9868.75,CFU/100 mL,227638831494.68234,64460032636686.21
SAN CLEMENTE,23066632.703704353,Total,Endosulfan I,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Endosulfan II,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Endosulfan sulfate,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Endrin,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Endrin aldehyde,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Enterococcus,14855.714285714286,CFU/100 mL,342671304979.7451,97033548088504.47
SAN CLEMENTE,23066632.703704353,Total,Ethoprop,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Ethyl parathion,10,ng/L,230666327.03704354,0.014400016423222974
SAN CLEMENTE,23066632.703704353,Total,Fecal coliforms,8714,CFU/100 mL,201002637380.07974,56917514821642.42
SAN CLEMENTE,23066632.703704353,Total,Fenchlorophos,2,ng/L,46133265.40740871,0.0028800032846445943
SAN CLEMENTE,23066632.703704353,Total,Fensulfothion,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Fenthion,2,ng/L,46133265.40740871,0.0028800032846445943
SAN CLEMENTE,23066632.703704353,Total,Fluoranthene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Fluorene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,gamma BHC,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,gamma Chlordane,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Hardness,1503,NA,34669148953.66764,NA
SAN CLEMENTE,23066632.703704353,Total,Heptachlor,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Heptachlor epoxide,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Hexavalent chromium,0.34833333333333333,ug/L,8034877.058457016,0.5016005720756003
SAN CLEMENTE,23066632.703704353,Dissolved,Hexavalent chromium,0.34833333333333333,ug/L,8034877.058457016,0.5016005720756003
SAN CLEMENTE,23066632.703704353,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Iron,151.9090909090909,ug/L,3504031204.353634,218.74934039277804
SAN CLEMENTE,23066632.703704353,Dissolved,Iron,151.9090909090909,ug/L,3504031204.353634,218.74934039277804
SAN CLEMENTE,23066632.703704353,Total,Lead,0.19,ug/L,4382660.213703827,0.27360031204123647
SAN CLEMENTE,23066632.703704353,Dissolved,Lead,0.19,ug/L,4382660.213703827,0.27360031204123647
SAN CLEMENTE,23066632.703704353,Total,Magnesium,190.2125,mg/L,4387561873.153364,273906.31239022996
SAN CLEMENTE,23066632.703704353,Total,Malathion,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Manganese,1145.125,ug/L,26414177774.82945,1648.9818806643207
SAN CLEMENTE,23066632.703704353,Dissolved,Manganese,1145.125,ug/L,26414177774.82945,1648.9818806643207
SAN CLEMENTE,23066632.703704353,Total,MBAS,0.09725,mg/L,2243230.0304352483,140.0401597158434
SAN CLEMENTE,23066632.703704353,Total,Mercury,0.025,ug/L,576665.8175926089,0.03600004105805743
SAN CLEMENTE,23066632.703704353,Dissolved,Mercury,0.025,ug/L,576665.8175926089,0.03600004105805743
SAN CLEMENTE,23066632.703704353,Total,Merphos,8.995714285714286,ng/L,207500837.33603758,0.012953843345290721
SAN CLEMENTE,23066632.703704353,Total,Methoxychlor,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Methyl parathion,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Mevinphos,5,ng/L,115333163.51852177,0.007200008211611487
SAN CLEMENTE,23066632.703704353,Total,Mirex,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Nickel,161.8,ug/L,3732181171.4593644,232.99226572774768
SAN CLEMENTE,23066632.703704353,Dissolved,Nickel,161.8,ug/L,3732181171.4593644,232.99226572774768
SAN CLEMENTE,23066632.703704353,Total,Nitrate+Nitrite Nitrogen,4.61,mg/L,106337176.76407708,6638.40757110579
SAN CLEMENTE,23066632.703704353,Total,Orthophosphate as P,0.38625000000000004,mg/L,8909486.881805807,556.2006343469874
SAN CLEMENTE,23066632.703704353,Total,Phenanthrene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Phorate,5,ng/L,115333163.51852177,0.007200008211611487
SAN CLEMENTE,23066632.703704353,Total,Phosphorus as PO4,1.32,mg/L,30447955.16888975,1900.8021678654327
SAN CLEMENTE,23066632.703704353,Total,Pyrene,2.5,ng/L,57666581.759260885,0.0036000041058057435
SAN CLEMENTE,23066632.703704353,Total,Selenium,14.91875,ug/L,344125326.6483893,21.48302450139577
SAN CLEMENTE,23066632.703704353,Dissolved,Selenium,14.91875,ug/L,344125326.6483893,21.48302450139577
SAN CLEMENTE,23066632.703704353,Total,Silver,0.1,ug/L,2306663.2703704354,0.14400016423222972
SAN CLEMENTE,23066632.703704353,Dissolved,Silver,0.1,ug/L,2306663.2703704354,0.14400016423222972
SAN CLEMENTE,23066632.703704353,Total,Specific Conductivity,4318.75,NA,99619019989.12317,NA
SAN CLEMENTE,23066632.703704353,Total,Sulfate as SO4,1552.5,mg/L,35810947272.50101,2235602.549705366
SAN CLEMENTE,23066632.703704353,Total,Tetrachlorvinphos (Stirofos),2,ng/L,46133265.40740871,0.0028800032846445943
SAN CLEMENTE,23066632.703704353,Total,Thallium,0.12333333333333335,ug/L,2844884.7001235373,0.17760020255308334
SAN CLEMENTE,23066632.703704353,Dissolved,Thallium,0.12333333333333335,ug/L,2844884.7001235373,0.17760020255308334
SAN CLEMENTE,23066632.703704353,Total,TOC,13.25,mg/L,305632883.3240827,19080.021760770436
SAN CLEMENTE,23066632.703704353,Total,Tokuthion,3,ng/L,69199898.11111306,0.004320004926966892
SAN CLEMENTE,23066632.703704353,Total,Total Coliform,45262.5,CFU/100 mL,1044053462751.4183,NA
SAN CLEMENTE,23066632.703704353,Total,Total Dissolved Solids (TDS),3437.5,mg/L,79291549918.98372,4950005.645482897
SAN CLEMENTE,23066632.703704353,Total,Total Kjeldahl Nitrogen,1.56375,mg/L,36070446.89041768,2251.802568181492
SAN CLEMENTE,23066632.703704353,Total,Total Suspended Solids,12.125,mg/L,279682921.5324153,17460.019913157852
SAN CLEMENTE,23066632.703704353,Total,Toxaphene,12.5,ng/L,288332908.7963044,0.01800002052902871
SAN CLEMENTE,23066632.703704353,Total,trans-Nonachlor,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Trichloronate,1,ng/L,23066632.703704353,0.0014400016423222971
SAN CLEMENTE,23066632.703704353,Total,Volatile Suspended Solids,4.8,mg/L,110719836.9777809,6912.007883147026
SAN CLEMENTE,23066632.703704353,Total,Zinc,33.166666666666664,ug/L,765043318.0061944,47.76005447035619
SAN CLEMENTE,23066632.703704353,Dissolved,Zinc,33.166666666666664,ug/L,765043318.0061944,47.76005447035619
SAN CLEMENTE,23066632.703704353,NA,NA,NA,NA,NA,NA
IRVINE,NA,NA,NA,NA,NA,NA,NA
NEWPORT BEACH,NA,NA,NA,NA,NA,NA,NA
