LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,Jurisdiction
EDU,20,Education,business,0.422,LC03-11515-1,15004.14459,0.344447764,0.14711375,Laguna Beach
EDU,20,Education,business,0.422,M01-047-1,348245.7626,7.994654628,1.111322654,San Clemente
EDU,20,Education,business,0.422,M01-060-3,1293082.158,29.68520041,0.653028315,Dana Point
EDU,20,Education,business,0.422,M02-052-3,187614.1354,4.307045129,2.412846036,San Clemente
EDU,20,Education,business,0.422,M02-061-4 (SCBS@M02),5575.346766,0.127992862,0.141613662,San Clemente
EDU,20,Education,business,0.422,M02-085-2,64232.13554,1.47457283,0.737772156,San Clemente
EDU,20,Education,business,0.422,M02-102-1,4328599.133,99.37136013,2.059507729,San Clemente
EDU,20,Education,business,0.422,SC02-072-4,451120.1965,10.35629469,6.72194407,San Clemente
EDU,20,Education,business,0.422,SC06-146-2 (M00P02),15951.43909,0.366196118,0.112396622,San Clemente
EDU,20,Education,business,0.422,SC09-081-2d,783736.8199,17.99212167,10.21284137,San Clemente
EDU,20,Education,business,0.422,SC11-130-2,452235.6854,10.38190279,9.002912545,Dana Point
EDU,20,Education,business,0.422,SC12-068-2,3999.828341,0.091823791,0.112923796,San Clemente
IND,30,Light Industrial,business,0.414,I01-11023-3,8602.228241,0.197480777,0.54580453,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11023-5,61397.70457,1.409502988,11.32429509,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11059-1,12725.11131,0.292129527,0.103429221,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11077-1,223317.3654,5.126681788,4.342650236,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11077-2,265092.5529,6.085687624,3.187524633,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11093-1,24195.45582,0.555453457,0.633841483,Laguna Beach
IND,30,Light Industrial,business,0.414,I01-11195-2,479083.1323,10.99823536,1.299482975,Aliso Viejo
IND,30,Light Industrial,business,0.414,I01-11216-4 (I02P14),29970.54745,0.688031849,1.03375956,Aliso Viejo
IND,30,Light Industrial,business,0.414,I01-11217-1,434185.0124,9.967556225,27.94814304,Aliso Viejo
IND,30,Light Industrial,business,0.414,I01-11487-1,1457328.395,33.45579028,0.596761299,Laguna Beach
IND,30,Light Industrial,business,0.414,J01-9031-1,18159.96863,0.416897183,0.139449297,Lake Forest
IND,30,Light Industrial,business,0.414,J01-9040-1,150.6391184,0.003458212,0.002366585,Lake Forest
IND,30,Light Industrial,business,0.414,J01-9066-2 (J01P03),2952899.348,67.78951238,16.12693323,Mission Viejo
IND,30,Light Industrial,business,0.414,J01-9144-1 (J01P23),910935.0726,20.9122754,11.91865792,Laguna Niguel
IND,30,Light Industrial,business,0.414,J01-9144-4 (J01P26),17380.23212,0.39899682400000003,0.206207229,Aliso Viejo
IND,30,Light Industrial,business,0.414,J01-9224-1 (J01P24),168695.0473,3.872720892,1.740803288,Laguna Niguel
IND,30,Light Industrial,business,0.414,J01-9224-2 (J01P25),168695.0473,3.872720892,1.740803288,Laguna Niguel
IND,30,Light Industrial,business,0.414,J01-9259-3,145518.5593,3.340659811,2.373383177,Lake Forest
IND,30,Light Industrial,business,0.414,J01-9264-1 (J01P06),6519394.501,149.6653025,21.97950442,Lake Forest
IND,30,Light Industrial,business,0.414,J01-9992-1 (J01P27),329768.9079,7.570482712,1.366904036,Aliso Viejo
IND,30,Light Industrial,business,0.414,J04-9249-1,656682.1274,15.07540758,0.917299283,Laguna Niguel
IND,30,Light Industrial,business,0.414,J05-9800-2,46.752639,0.001073297,0.004213478,Laguna Hills
IND,30,Light Industrial,business,0.414,J06-9079-1 (J06P03),344240.3342,7.902702277,2.160462957,Aliso Viejo
IND,30,Light Industrial,business,0.414,K01-12126-1 (K01S01),104416.5079,2.397082772,0.270779306,Dana Point
IND,30,Light Industrial,business,0.414,L01-399-1,290467.8696,6.668224738,3.246808928,Orange Co
IND,30,Light Industrial,business,0.414,L01-399-2,290467.8696,6.668224738,3.246808928,Orange Co
IND,30,Light Industrial,business,0.414,L01-458-1,474029.6253,10.88226633,1.812334204,Orange Co
IND,30,Light Industrial,business,0.414,L01-471-1,106072.3115,2.435094945,0.762559506,Orange Co
IND,30,Light Industrial,business,0.414,L01-517-3,22353.85314,0.513175908,0.084985862,Orange Co
IND,30,Light Industrial,business,0.414,L01-517-8,513.1708338,0.011780781,0.002248677,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-618-5 (L01S09),1682.619284,0.038627778,0.009828794,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-726-9,860528.6911,19.75509948,22.12898975,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-728-2,420646.1769,9.656746087,10.06193225,Dana Point
IND,30,Light Industrial,business,0.414,L01-728-3 (L01S02),755788.7244,17.35059108,1.711070721,Dana Point
IND,30,Light Industrial,business,0.414,L01-728-4,53843.83133,1.236089227,1.560344123,Dana Point
IND,30,Light Industrial,business,0.414,L01-728-9,23.3132305,5.35198e-4,0.001250026,Dana Point
IND,30,Light Industrial,business,0.414,L01-747-2,1439.133382,0.033038089,0.013730575,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-766-2 (L01S06),38182.01086,0.876541864,0.357179647,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-766-3,484874.4465,11.13123017,3.008598962,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-766-4,70415.23099,1.616517738,6.247881207,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L01-766-5,87237.71592,2.002710396,3.130414502,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L02-366-1 (MVL02P14),2343.893455,0.053808605,0.027063624,Mission Viejo
IND,30,Light Industrial,business,0.414,L02-541-9 (L02P02),291956.472,6.702425157,3.014149967,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L02-571-1,2186.136851,0.050186997,0.139278008,San Juan Capistrano
IND,30,Light Industrial,business,0.414,L02-622-1 (L02P28),785664.626,18.03645015,7.019926516,Rancho Santa Margarita
IND,30,Light Industrial,business,0.414,L02-640-1 (L11P02),3856534.642,88.53420725,17.39901755,Rancho Santa Margarita
IND,30,Light Industrial,business,0.414,L03-214-2 (L03P18),152609.041,3.503435524,0.236094665,Mission Viejo
IND,30,Light Industrial,business,0.414,L03-418-8,54313.80927,1.246878479,0.59220457,Laguna Niguel
IND,30,Light Industrial,business,0.414,L03-708-5,292892.3931,6.723911034,23.30782987,Laguna Niguel
IND,30,Light Industrial,business,0.414,L04-136-1u (L04P07),613222.7705,14.07765772,3.096099175,Mission Viejo
IND,30,Light Industrial,business,0.414,L04-672-1,613222.7705,14.07765772,3.469298121,Mission Viejo
IND,30,Light Industrial,business,0.414,L05-489-3,420987.4993,9.6645818,0.527406183,Orange Co
IND,30,Light Industrial,business,0.414,L05-489-3d,420987.4993,9.6645818,0.500669378,Orange Co
IND,30,Light Industrial,business,0.414,LC06-11509-2,9000.191398,0.206616791,0.398386929,Laguna Beach
IND,30,Light Industrial,business,0.414,M00.1-071-2 (M00S04),74799.19,1.717159991,0.411927286,San Clemente
IND,30,Light Industrial,business,0.414,M00.1-071-3 (M00S04),55150.51084,1.26608658,1.253393609,San Clemente
IND,30,Light Industrial,business,0.414,M01-003-1,3048474.74,69.98335033,11.26408696,Orange Co
IND,30,Light Industrial,business,0.414,M01-003-2,3048474.74,69.98335033,11.26408696,Orange Co
IND,30,Light Industrial,business,0.414,M01-050-7,20845.89759,0.478555959,28.1996474,San Clemente
IND,30,Light Industrial,business,0.414,M01-060-3,19660772.77,451.3510424,9.929022089,Dana Point
IND,30,Light Industrial,business,0.414,M02-052-3,3530329.368,81.04553466,45.40244904,San Clemente
IND,30,Light Industrial,business,0.414,M02-061-4 (SCBS@M02),146210.5095,3.356544866,3.713743106,San Clemente
IND,30,Light Industrial,business,0.414,M02-061-5,149522.2397,3.432572034,91.52316895,San Clemente
IND,30,Light Industrial,business,0.414,M02-061-6,128194.4249,2.942950819,7.184347723,San Clemente
IND,30,Light Industrial,business,0.414,M02-085-2,815097.5712,18.7121403,9.362234142,San Clemente
IND,30,Light Industrial,business,0.414,M02-102-1,8953062.158,205.5348478,4.259784782,San Clemente
IND,30,Light Industrial,business,0.414,SC03-067-1,10999.66126,0.252518486,0.144533704,San Clemente
IND,30,Light Industrial,business,0.414,SC06-146-2 (M00P02),24727.32506,0.567663544,0.174233046,San Clemente
IND,30,Light Industrial,business,0.414,SM01-086-1 (M03P01),509865.897,11.70495722,5.332814126,San Clemente
IND,30,Light Industrial,business,0.414,SM01-086-2,509865.897,11.7049104,3.785730026,San Clemente
UTIL,40,Commercial,business,0.486,I00-11437-1,141384.9137,3.245763986,0.536319164,Laguna Beach
UTIL,40,Commercial,business,0.486,I00-11518-1,141384.9137,3.245763986,0.50309346,Laguna Beach
UTIL,40,Commercial,business,0.486,I00-11518-2,141384.9137,3.245751003,0.415547813,Laguna Beach
UTIL,40,Commercial,business,0.486,I01-11015-2,118274.4621,2.715218899,1.106544573,Laguna Beach
UTIL,40,Commercial,business,0.486,I01-11015-3,99143.65559,2.276025151,0.934693896,Laguna Beach
UTIL,40,Commercial,business,0.486,I01-11065-1,1725.545524,0.039613074,0.108068371,Laguna Beach
UTIL,40,Commercial,business,0.486,I01-11093-1,1347.919733,0.030944103,0.03531107,Laguna Beach
UTIL,40,Commercial,business,0.486,I01-11195-2,150766.498,3.461122543,0.408944678,Aliso Viejo
UTIL,40,Commercial,business,0.486,I01-11216-4 (I02P14),98168.98549,2.253658819,3.386095213,Aliso Viejo
UTIL,40,Commercial,business,0.486,I01-11217-1,52597.52889,1.207477945,3.385660994,Aliso Viejo
UTIL,40,Commercial,business,0.486,I01-11487-1,309119.4503,7.096434498,0.126581301,Laguna Beach
UTIL,40,Commercial,business,0.486,J01-10004-1 (J01P01),155184.9984,3.562571606,0.742375355,Lake Forest
UTIL,40,Commercial,business,0.486,J01-10041-2 (J03P13),75801.26278,1.740164508,0.464422022,Laguna Niguel
UTIL,40,Commercial,business,0.486,J01-9031-1,70184.61474,1.611223496,0.538943397,Lake Forest
UTIL,40,Commercial,business,0.486,J01-9046-2,1538.68547,0.035323499,0.076187638,Lake Forest
UTIL,40,Commercial,business,0.486,J01-9066-1 (J01P04),7241.477298,0.166242109,0.202433643,Mission Viejo
UTIL,40,Commercial,business,0.486,J01-9066-2 (J01P03),3574.805816,0.082066577,0.019523407,Mission Viejo
UTIL,40,Commercial,business,0.486,J01-9144-4 (J01P26),13327.4576,0.305957551,0.15812321,Aliso Viejo
UTIL,40,Commercial,business,0.486,J01-9224-1 (J01P24),8600.455013,0.197440069,0.088750088,Laguna Niguel
UTIL,40,Commercial,business,0.486,J01-9224-2 (J01P25),8600.455013,0.197440069,0.088750088,Laguna Niguel
UTIL,40,Commercial,business,0.486,J01-9259-3,70898.70155,1.627616739,1.156345873,Lake Forest
UTIL,40,Commercial,business,0.486,J01-9264-1 (J01P06),70410.8243,1.616416574,0.237383245,Lake Forest
UTIL,40,Commercial,business,0.486,J01-9377-2 (J01TBN8),4341.272218,0.099662295,0.1012638,Lake Forest
UTIL,40,Commercial,business,0.486,J01-9992-1 (J01P27),197842.7927,4.541863729,0.820065523,Aliso Viejo
UTIL,40,Commercial,business,0.486,J03-9216-2,107649.3712,2.471299399,0.220006061,Laguna Niguel
UTIL,40,Commercial,business,0.486,J03-9221-1 (J03P02),21573.34594,0.495257857,0.087546264,Laguna Niguel
UTIL,40,Commercial,business,0.486,J03-9234-6,105694.1623,2.4264138,1.045458004,Laguna Niguel
UTIL,40,Commercial,business,0.486,J03-9234-8,113357.5139,2.602330439,0.39551593,Laguna Niguel
UTIL,40,Commercial,business,0.486,J04-9249-1,422574.2729,9.701009257,0.590281144,Laguna Niguel
UTIL,40,Commercial,business,0.486,J06-9079-1 (J06P03),157870.0343,3.624211795,0.990797205,Aliso Viejo
UTIL,40,Commercial,business,0.486,J07-9022-6,54.4253556,0.001249434,0.002672098,Mission Viejo
UTIL,40,Commercial,business,0.486,J07-9109-4 (J07P02),24508.08939,0.562630565,0.142464772,Mission Viejo
UTIL,40,Commercial,business,0.486,K01-12032-2 (K01P11),7663.348476,0.175926977,0.138691869,Laguna Niguel
UTIL,40,Commercial,business,0.486,K01-12036-10,7663.348476,0.175926977,0.094904923,Laguna Niguel
UTIL,40,Commercial,business,0.486,K01-12058-2 (K01P09),159219.0716,3.655181553,1.206120517,Laguna Niguel
UTIL,40,Commercial,business,0.486,K01-12062-1,159219.0716,3.655181553,1.412131819,Laguna Niguel
UTIL,40,Commercial,business,0.486,K01-12126-1 (K01S01),6351.283667,0.145805993,0.016470539,Dana Point
UTIL,40,Commercial,business,0.486,K01-12159-2,114947.6745,2.638835502,0.385664941,Dana Point
UTIL,40,Commercial,business,0.486,L01-125-1,143287.8706,3.28945004,0.908496932,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L01-125-2,128415.4777,2.948025513,2.602639931,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L01-218-1,33261.4478,0.763580827,1.147361459,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L01-218-3,37044.13656,0.85041976,1.451349218,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L01-458-1,6650.305399,0.152670615,0.025425786,Orange Co
UTIL,40,Commercial,business,0.486,L01-517-6,21794.66125,0.500338577,3.611514117,Orange Co
UTIL,40,Commercial,business,0.486,L01-618-2,87773.58028,2.015012199,0.504393066,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-618-5 (L01S09),70628.41399,1.621411766,0.412566354,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-724-1 (L01S01),2213.941087,0.050825297,0.017933532,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-724-2,503.5930651,0.011560952,0.0713732,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-724-4 (L01P03),3201.286337,0.073491716,0.021014311,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-726-2,1146.951877,0.026330497,1.046980071,Dana Point
UTIL,40,Commercial,business,0.486,L01-726-3,45072.20079,1.034719492,8.705552254,Dana Point
UTIL,40,Commercial,business,0.486,L01-726-6,1874.797417,0.043039599,0.692722173,Dana Point
UTIL,40,Commercial,business,0.486,L01-726-7,157.4145269,0.003613755,0.062911661,Dana Point
UTIL,40,Commercial,business,0.486,L01-726-8,3010.742286,0.069117409,0.213794299,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-726-9,3946.888074,0.090608445,0.101496495,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-727-1 (L01S04),39393.02705,0.904343081,0.197281186,Dana Point
UTIL,40,Commercial,business,0.486,L01-727-2,332.1564398,0.007625293,1.048528034,Dana Point
UTIL,40,Commercial,business,0.486,L01-727-3,3510.068914,0.080580417,1.699928814,Dana Point
UTIL,40,Commercial,business,0.486,L01-728-3 (L01S02),111571.7343,2.561344826,0.252593247,Dana Point
UTIL,40,Commercial,business,0.486,L01-728-5 (L01-DP),178.8603265,0.004106085,0.016607857,Dana Point
UTIL,40,Commercial,business,0.486,L01-728-6,5513.493171,0.126572893,2.834202759,Dana Point
UTIL,40,Commercial,business,0.486,L01-728-8d,13.91338761,3.19407e-4,7.08626e-4,Dana Point
UTIL,40,Commercial,business,0.486,L01-728-9,178.8577102,0.004106008,0.009590127,Dana Point
UTIL,40,Commercial,business,0.486,L01-731-1 (L08TBN2),444134.4299,10.19596434,0.932581333,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L01-733-2,4875.311915,0.111922209,0.092936049,Orange Co
UTIL,40,Commercial,business,0.486,L01-766-2 (L01S06),2690.987566,0.061776821,0.025173268,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L01-766-9,54411.17932,1.2491088,0.315449515,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L02-166-1 (L02PXX),19836.84403,0.455393099,0.589247384,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-166-2 (L02P25),43999.75336,1.010099388,0.277535473,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-166-3 (L02P26),1089847.582,25.01955788,5.057668142,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-246-1 (L11P01),31530.26727,0.723838232,0.317430718,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-366-1 (MVL02P14),13218.23665,0.303450173,0.152623571,Mission Viejo
UTIL,40,Commercial,business,0.486,L02-502-1,331570.0791,7.611832079,2.047696465,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L02-541-2,9849.975926,0.226125237,3.19924279,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L02-541-6,4806.564162,0.110343971,0.626067118,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L02-541-7,5609.781328,0.128783374,0.519800041,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L02-622-1 (L02P28),50288.71334,1.154474621,0.449330491,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-640-1 (L11P02),36038.98598,0.827344585,0.162592329,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-641-1,455161.6171,10.44911473,1.127992864,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L02-641-2,455161.6171,10.44911473,1.127992864,Rancho Santa Margarita
UTIL,40,Commercial,business,0.486,L03-172-2,23543.97106,0.540497365,1.162145732,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-214-2 (L03P18),649595.8134,14.91272754,1.004960814,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-240-1 (L03P14),39540.40362,0.907726395,0.263919718,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-241-3,39540.40362,0.907726395,0.125711649,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-316-3 (L03P12),318.8303745,0.007319368,0.002025146,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-316-4,28297.88622,0.649632677,1.472807904,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-455-3 (L03P37),6155.244664,0.141305539,0.195857684,San Juan Capistrano
UTIL,40,Commercial,business,0.486,L03-455-5,70.28266203,0.001613474,0.006792222,Laguna Niguel
UTIL,40,Commercial,business,0.486,L03-662-3 (L03P16),44710.55483,1.02641721,0.235067043,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-691-1 (L03P09),33503.15558,0.769129697,0.15229456,Mission Viejo
UTIL,40,Commercial,business,0.486,L03-693-1 (L03P11),1009.904148,0.023184302,0.008285661,Mission Viejo
UTIL,40,Commercial,business,0.486,L04-136-1u (L04P07),2157757.93,49.53530602,10.89429954,Mission Viejo
UTIL,40,Commercial,business,0.486,L04-266-1,52831.97174,1.212860034,2.234440128,Mission Viejo
UTIL,40,Commercial,business,0.486,L04-266-5,121374.0707,2.786376404,0.482194604,Mission Viejo
UTIL,40,Commercial,business,0.486,L04-672-1,2157757.93,49.53530602,12.20748135,Mission Viejo
UTIL,40,Commercial,business,0.486,LC06-11019-1,4125.683291,0.094713035,0.155741345,Laguna Beach
UTIL,40,Commercial,business,0.486,M00.1-070-6,3763.178894,0.0863907,0.043480054,San Clemente
UTIL,40,Commercial,business,0.486,M00.1-071-2 (M00S04),3763.178894,0.086391046,0.020724236,San Clemente
UTIL,40,Commercial,business,0.486,M00.2-066-1 (M00S07),9935.945497,0.228098835,0.167304877,San Clemente
UTIL,40,Commercial,business,0.486,M01-042-1 (M01S01),1566.315639,0.035957803000000003,0.018378468,San Clemente
UTIL,40,Commercial,business,0.486,M01-047-1,14971.00474,0.343688352,0.047775504,San Clemente
UTIL,40,Commercial,business,0.486,M01-060-3,1159613.619,26.62117212,0.58562445,Dana Point
UTIL,40,Commercial,business,0.486,M02-028-2 (M02P08),467273.2205,10.72716,4.850221626,San Clemente
UTIL,40,Commercial,business,0.486,M02-052-3,113911.1189,2.6150499210000002,1.46497486,San Clemente
UTIL,40,Commercial,business,0.486,M02-061-6,88785.5343,2.038243559,4.975771386,San Clemente
UTIL,40,Commercial,business,0.486,M02-085-1 (M02P06),467273.2205,10.72716,2.879021757,San Clemente
UTIL,40,Commercial,business,0.486,M02-085-2,97164.441819999993,2.230597578,1.116033573,San Clemente
UTIL,40,Commercial,business,0.486,M02-102-1,1835152.537,42.12947378,0.87314873,San Clemente
UTIL,40,Commercial,business,0.486,SC02-072-4,511.6815771,0.011746593,0.007624343,San Clemente
UTIL,40,Commercial,business,0.486,SC03-067-1,85195.56184,1.955828802,1.119455391,San Clemente
UTIL,40,Commercial,business,0.486,SC06-146-2 (M00P02),65746.9897,1.509349235,0.463264758,San Clemente
UTIL,40,Commercial,business,0.486,SC11-026-1 (M00P01),18213.32158,0.418122003,0.136914833,Dana Point
